[2026-04-10T19:26:53,914-07:00] <load-db-privacy-tokens> DEBUG tasks  - Started task[load-db-privacy-tokens]
[2026-04-10T22:37:38,262-07:00] <thread-monitor> INFO  tasks  - async[firmware-dl]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T22:37:38,262-07:00] <thread-monitor> INFO  tasks  - async[event-async]	active=0(16)/16,  	queue=0,	completed=603
[2026-04-10T22:37:38,262-07:00] <thread-monitor> INFO  tasks  - scheduled[highest]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T22:37:38,262-07:00] <thread-monitor> INFO  tasks  - scheduled[standard]	active=1(2)/2,  	queue=36,	completed=1042
[2026-04-10T22:37:38,263-07:00] <thread-monitor> INFO  tasks  - scheduled[lowest]	active=0(1)/1,  	queue=12,	completed=823
[2026-04-10T22:37:38,263-07:00] <thread-monitor> INFO  tasks  - scheduled[alarms]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T22:37:38,263-07:00] <thread-monitor> DEBUG tasks  - Finished task[thread-monitor] in 3 ms
[2026-04-10T22:37:39,783-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:37:39,783-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:37:44,784-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:37:44,784-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:37:49,784-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:37:49,785-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:37:54,784-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:37:54,785-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:37:59,785-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:37:59,785-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:38:04,786-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:38:04,786-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:38:06,739-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T22:38:06,739-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 0 ms
[2026-04-10T22:38:06,840-07:00] <duplicate-ip-service> DEBUG tasks  - Started task[duplicate-ip-service]
[2026-04-10T22:38:06,842-07:00] <duplicate-ip-service> DEBUG tasks  - Finished task[duplicate-ip-service] in 2 ms
[2026-04-10T22:38:07,963-07:00] <autolink-registry-flush> DEBUG tasks  - Started task[autolink-registry-flush]
[2026-04-10T22:38:07,963-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Started task[trigger-throttling-cache-flush]
[2026-04-10T22:38:07,963-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Finished task[trigger-throttling-cache-flush] in 0 ms
[2026-04-10T22:38:07,963-07:00] <autolink-registry-flush> DEBUG tasks  - Finished task[autolink-registry-flush] in 0 ms
[2026-04-10T22:38:07,968-07:00] <live-performance-analytics> DEBUG tasks  - Started task[live-performance-analytics]
[2026-04-10T22:38:07,968-07:00] <live-performance-analytics> DEBUG tasks  - Finished task[live-performance-analytics] in 0 ms
[2026-04-10T22:38:08,079-07:00] <check-network-interfaces> DEBUG tasks  - Started task[check-network-interfaces]
[2026-04-10T22:38:08,080-07:00] <check-network-interfaces> DEBUG tasks  - Finished task[check-network-interfaces] in 1 ms
[2026-04-10T22:38:09,786-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:38:09,787-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:38:14,787-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:38:14,788-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:38:16,694-07:00] <device-state-check> DEBUG tasks  - Started task[device-state-check]
[2026-04-10T22:38:16,695-07:00] <device-state-check> DEBUG tasks  - Finished task[device-state-check] in 1 ms
[2026-04-10T22:38:18,072-07:00] <stamgr> DEBUG tasks  - Started task[stamgr]
[2026-04-10T22:38:18,072-07:00] <stamgr> DEBUG tasks  - Finished task[stamgr] in 0 ms
[2026-04-10T22:38:18,109-07:00] <webrtc-connection> DEBUG tasks  - Started task[webrtc-connection]
[2026-04-10T22:38:18,110-07:00] <webrtc-connection> DEBUG tasks  - Finished task[webrtc-connection] in 1 ms
[2026-04-10T22:38:18,150-07:00] <get-ulp-manifest> DEBUG tasks  - Started task[get-ulp-manifest]
[2026-04-10T22:38:18,152-07:00] <get-ulp-manifest> DEBUG tasks  - Finished task[get-ulp-manifest] in 2 ms
[2026-04-10T22:38:19,788-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:38:19,789-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:38:24,788-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:38:24,788-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:38:29,788-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:38:29,789-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:38:34,789-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:38:34,789-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:38:36,738-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T22:38:36,738-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 0 ms
[2026-04-10T22:38:37,986-07:00] <traffic-flows-throughput> DEBUG tasks  - Started task[traffic-flows-throughput]
[2026-04-10T22:38:37,987-07:00] <traffic-flows-throughput> INFO  tasks  - Traffic Flows throughput: 0 incoming flow events in last 60000ms. (0.0/fps)
[2026-04-10T22:38:37,987-07:00] <traffic-flows-throughput> DEBUG tasks  - Finished task[traffic-flows-throughput] in 1 ms
[2026-04-10T22:38:38,261-07:00] <thread-monitor> DEBUG tasks  - Started task[thread-monitor]
[2026-04-10T22:38:38,261-07:00] <thread-monitor> INFO  tasks  - connector[webapi]	active=0(6)/200,  	queue=0/1000,	completed=631
[2026-04-10T22:38:38,262-07:00] <thread-monitor> INFO  tasks  - connector[inform]	active=0(1)/200,  	queue=0/200,	completed=0
[2026-04-10T22:38:38,262-07:00] <thread-monitor> INFO  tasks  - connector[portal]	active=0(0)/200,  	queue=0/1000,	completed=0
[2026-04-10T22:38:38,262-07:00] <thread-monitor> INFO  tasks  - connector[support]	active=0(0)/200,  	queue=0/1000,	completed=0
[2026-04-10T22:38:38,262-07:00] <thread-monitor> INFO  tasks  - async[ws-notify]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T22:38:38,263-07:00] <thread-monitor> INFO  tasks  - async[inform_stat]	active=0(6)/6,  	queue=0/5,	completed=0
[2026-04-10T22:38:38,263-07:00] <thread-monitor> INFO  tasks  - async[external-cmd]	active=0(0)/0,  	queue=0/0,	completed=0
[2026-04-10T22:38:38,263-07:00] <thread-monitor> INFO  tasks  - async[firmware-dl]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T22:38:38,263-07:00] <thread-monitor> INFO  tasks  - async[event-async]	active=0(16)/16,  	queue=0,	completed=603
[2026-04-10T22:38:38,263-07:00] <thread-monitor> INFO  tasks  - scheduled[highest]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T22:38:38,263-07:00] <thread-monitor> INFO  tasks  - scheduled[standard]	active=1(2)/2,  	queue=36,	completed=1055
[2026-04-10T22:38:38,264-07:00] <thread-monitor> INFO  tasks  - scheduled[lowest]	active=0(1)/1,  	queue=12,	completed=835
[2026-04-10T22:38:38,264-07:00] <thread-monitor> INFO  tasks  - scheduled[alarms]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T22:38:38,264-07:00] <thread-monitor> DEBUG tasks  - Finished task[thread-monitor] in 3 ms
[2026-04-10T22:38:39,790-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:38:39,790-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:38:44,790-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:38:44,791-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:38:49,791-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:38:49,792-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:38:54,790-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:38:54,791-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:38:59,791-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:38:59,791-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:39:04,792-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:39:04,792-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:39:06,737-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T22:39:06,738-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 1 ms
[2026-04-10T22:39:06,839-07:00] <duplicate-ip-service> DEBUG tasks  - Started task[duplicate-ip-service]
[2026-04-10T22:39:06,842-07:00] <duplicate-ip-service> DEBUG tasks  - Finished task[duplicate-ip-service] in 3 ms
[2026-04-10T22:39:07,960-07:00] <autolink-registry-flush> DEBUG tasks  - Started task[autolink-registry-flush]
[2026-04-10T22:39:07,961-07:00] <autolink-registry-flush> DEBUG tasks  - Finished task[autolink-registry-flush] in 1 ms
[2026-04-10T22:39:07,960-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Started task[trigger-throttling-cache-flush]
[2026-04-10T22:39:07,962-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Finished task[trigger-throttling-cache-flush] in 2 ms
[2026-04-10T22:39:07,966-07:00] <live-performance-analytics> DEBUG tasks  - Started task[live-performance-analytics]
[2026-04-10T22:39:07,966-07:00] <live-performance-analytics> DEBUG tasks  - Finished task[live-performance-analytics] in 0 ms
[2026-04-10T22:39:08,077-07:00] <check-network-interfaces> DEBUG tasks  - Started task[check-network-interfaces]
[2026-04-10T22:39:08,078-07:00] <check-network-interfaces> DEBUG tasks  - Finished task[check-network-interfaces] in 1 ms
[2026-04-10T22:39:09,792-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:39:09,793-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:39:14,794-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:39:14,794-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:39:16,693-07:00] <device-state-check> DEBUG tasks  - Started task[device-state-check]
[2026-04-10T22:39:16,694-07:00] <device-state-check> DEBUG tasks  - Finished task[device-state-check] in 1 ms
[2026-04-10T22:39:18,070-07:00] <stamgr> DEBUG tasks  - Started task[stamgr]
[2026-04-10T22:39:18,070-07:00] <stamgr> DEBUG tasks  - Finished task[stamgr] in 0 ms
[2026-04-10T22:39:18,107-07:00] <webrtc-connection> DEBUG tasks  - Started task[webrtc-connection]
[2026-04-10T22:39:18,107-07:00] <webrtc-connection> DEBUG tasks  - Finished task[webrtc-connection] in 0 ms
[2026-04-10T22:39:18,149-07:00] <get-ulp-manifest> DEBUG tasks  - Started task[get-ulp-manifest]
[2026-04-10T22:39:18,152-07:00] <get-ulp-manifest> DEBUG tasks  - Finished task[get-ulp-manifest] in 3 ms
[2026-04-10T22:39:19,794-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:39:19,795-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:39:24,794-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:39:24,794-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:39:29,795-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:39:29,795-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:39:34,796-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:39:34,796-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:39:36,737-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T22:39:36,737-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 0 ms
[2026-04-10T22:39:37,985-07:00] <traffic-flows-throughput> DEBUG tasks  - Started task[traffic-flows-throughput]
[2026-04-10T22:39:37,985-07:00] <traffic-flows-throughput> INFO  tasks  - Traffic Flows throughput: 0 incoming flow events in last 60001ms. (0.0/fps)
[2026-04-10T22:39:37,985-07:00] <traffic-flows-throughput> DEBUG tasks  - Finished task[traffic-flows-throughput] in 0 ms
[2026-04-10T22:39:38,262-07:00] <thread-monitor> DEBUG tasks  - Started task[thread-monitor]
[2026-04-10T22:39:38,262-07:00] <thread-monitor> INFO  tasks  - connector[webapi]	active=0(6)/200,  	queue=0/1000,	completed=631
[2026-04-10T22:39:38,262-07:00] <thread-monitor> INFO  tasks  - connector[inform]	active=0(1)/200,  	queue=0/200,	completed=0
[2026-04-10T22:39:38,263-07:00] <thread-monitor> INFO  tasks  - connector[portal]	active=0(0)/200,  	queue=0/1000,	completed=0
[2026-04-10T22:39:38,264-07:00] <thread-monitor> INFO  tasks  - connector[support]	active=0(0)/200,  	queue=0/1000,	completed=0
[2026-04-10T22:39:38,264-07:00] <thread-monitor> INFO  tasks  - async[ws-notify]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T22:39:38,265-07:00] <thread-monitor> INFO  tasks  - async[inform_stat]	active=0(6)/6,  	queue=0/5,	completed=0
[2026-04-10T22:39:38,265-07:00] <thread-monitor> INFO  tasks  - async[external-cmd]	active=0(0)/0,  	queue=0/0,	completed=0
[2026-04-10T22:39:38,265-07:00] <thread-monitor> INFO  tasks  - async[firmware-dl]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T22:39:38,265-07:00] <thread-monitor> INFO  tasks  - async[event-async]	active=0(16)/16,  	queue=0,	completed=603
[2026-04-10T22:39:38,266-07:00] <thread-monitor> INFO  tasks  - scheduled[highest]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T22:39:38,266-07:00] <thread-monitor> INFO  tasks  - scheduled[standard]	active=1(2)/2,  	queue=36,	completed=1068
[2026-04-10T22:39:38,266-07:00] <thread-monitor> INFO  tasks  - scheduled[lowest]	active=0(1)/1,  	queue=12,	completed=847
[2026-04-10T22:39:38,266-07:00] <thread-monitor> INFO  tasks  - scheduled[alarms]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T22:39:38,267-07:00] <thread-monitor> DEBUG tasks  - Finished task[thread-monitor] in 5 ms
[2026-04-10T22:39:39,796-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:39:39,797-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:39:44,797-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:39:44,798-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:39:49,798-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:39:49,799-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:39:54,798-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:39:54,798-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:39:59,795-07:00] <stat-processor> DEBUG tasks  - Started task[stat-processor]
[2026-04-10T22:39:59,798-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:39:59,799-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:39:59,805-07:00] <stat-processor> DEBUG tasks  - Finished task[stat-processor] in 10 ms
[2026-04-10T22:40:04,799-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:40:04,799-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:40:06,736-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T22:40:06,737-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 1 ms
[2026-04-10T22:40:06,840-07:00] <duplicate-ip-service> DEBUG tasks  - Started task[duplicate-ip-service]
[2026-04-10T22:40:06,842-07:00] <duplicate-ip-service> DEBUG tasks  - Finished task[duplicate-ip-service] in 2 ms
[2026-04-10T22:40:07,905-07:00] <cache-cleanup> DEBUG tasks  - Started task[cache-cleanup]
[2026-04-10T22:40:07,905-07:00] <cache-cleanup> DEBUG tasks  - Finished task[cache-cleanup] in 0 ms
[2026-04-10T22:40:07,959-07:00] <autolink-registry-flush> DEBUG tasks  - Started task[autolink-registry-flush]
[2026-04-10T22:40:07,959-07:00] <autolink-registry-flush> DEBUG tasks  - Finished task[autolink-registry-flush] in 0 ms
[2026-04-10T22:40:07,959-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Started task[trigger-throttling-cache-flush]
[2026-04-10T22:40:07,960-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Finished task[trigger-throttling-cache-flush] in 1 ms
[2026-04-10T22:40:07,964-07:00] <live-performance-analytics> DEBUG tasks  - Started task[live-performance-analytics]
[2026-04-10T22:40:07,964-07:00] <live-performance-analytics> DEBUG tasks  - Finished task[live-performance-analytics] in 0 ms
[2026-04-10T22:40:08,076-07:00] <check-network-interfaces> DEBUG tasks  - Started task[check-network-interfaces]
[2026-04-10T22:40:08,076-07:00] <check-network-interfaces> DEBUG tasks  - Finished task[check-network-interfaces] in 0 ms
[2026-04-10T22:40:09,800-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:40:09,801-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T22:40:14,801-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:40:14,801-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:40:14,898-07:00] <wifi-connection-events-flush> DEBUG tasks  - Started task[wifi-connection-events-flush]
[2026-04-10T22:40:14,899-07:00] <wifi-connection-events-flush> DEBUG tasks  - Finished task[wifi-connection-events-flush] in 1 ms
[2026-04-10T22:40:16,692-07:00] <device-state-check> DEBUG tasks  - Started task[device-state-check]
[2026-04-10T22:40:16,693-07:00] <device-state-check> DEBUG tasks  - Finished task[device-state-check] in 1 ms
[2026-04-10T22:40:18,004-07:00] <wss-connection> DEBUG tasks  - Started task[wss-connection]
[2026-04-10T22:40:18,004-07:00] <wss-connection> DEBUG tasks  - Finished task[wss-connection] in 0 ms
[2026-04-10T22:40:18,068-07:00] <stamgr> DEBUG tasks  - Started task[stamgr]
[2026-04-10T22:40:18,069-07:00] <stamgr> DEBUG tasks  - Finished task[stamgr] in 1 ms
[2026-04-10T22:40:18,105-07:00] <webrtc-connection> DEBUG tasks  - Started task[webrtc-connection]
[2026-04-10T22:40:18,106-07:00] <webrtc-connection> DEBUG tasks  - Finished task[webrtc-connection] in 1 ms
[2026-04-10T22:40:18,150-07:00] <get-ulp-manifest> DEBUG tasks  - Started task[get-ulp-manifest]
[2026-04-10T22:40:18,152-07:00] <get-ulp-manifest> DEBUG tasks  - Finished task[get-ulp-manifest] in 2 ms
[2026-04-10T22:40:19,802-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:40:19,802-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:40:23,010-07:00] <ips-alert-caching> DEBUG tasks  - Started task[ips-alert-caching]
[2026-04-10T22:40:23,011-07:00] <ips-alert-caching> DEBUG tasks  - Finished task[ips-alert-caching] in 1 ms
[2026-04-10T22:40:24,801-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:40:24,801-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:40:29,802-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:40:29,802-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:40:34,803-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T22:40:34,803-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T22:40:36,736-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T22:40:36,736-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 0 ms
[2026-04-10T22:40:37,983-07:00] <traffic-flows-throughput> DEBUG tasks  - Started task[traffic-flows-throughput]
